,Unnamed: 0,#,Name,Article,Ring,Date,Links.1,Id_second_page
243,4,542,"Juvenil Low, y Libre",Jump Off,Abierta,2021-12-09,/results?id=16395&show=711,711
244,5,541,Libre,Jump Off,Abierta,2021-12-09,/results?id=16394&show=711,711
245,6,536,"Mini Infanitl, Principiantes y Libre",Tiempo Ideal 2 Recorridos,Abierta,2021-11-09,/results?id=16393&show=711,711
246,7,535,"Pre infanitl, Jinetes debutante y Libre",Jump Off,Abierta,2021-11-09,/results?id=16392&show=711,711
247,8,534,"Infantil Med, Intermedia y Libre",Jump Off,Abierta,2021-11-09,/results?id=16391&show=711,711
248,9,515.2,Cab Jov 6 años y Cab Nov. 2 año,Jump Off,Abierta,2021-11-09,/results?id=16390&show=711,711
249,10,532,Abierta,Jump Off,Abierta,2021-11-09,/results?id=16389&show=711,711
250,11,531,LIbre,Jump Off,Abierta,2021-11-09,/results?id=16388&show=711,711
251,12,529,Libre,Speed,Abierta,2021-10-09,/results?id=16387&show=711,711
252,13,528,Libre,Jump Off,Abierta,2021-10-09,/results?id=16386&show=711,711
253,14,527,Juvenil Low y Libre,Speed,Abierta,2021-10-09,/results?id=16385&show=711,711
254,15,526,"Infantil Low, Preliminar y Libre",Speed,Abierta,2021-10-09,/results?id=16384&show=711,711
255,16,524.1,Cab Jov. 5 Años y Cab Nov. 1 Año,Art. 238.1.1,Abierta,2021-10-09,/results?id=16383&show=711,711
256,17,523,Mini Jumping,Training,Abierta,2021-10-09,/results?id=16382&show=711,711
257,18,522,Mini-Jumping,Training,Abierta,2021-10-09,/results?id=16381&show=711,711
258,19,521,MIni-Jumping,Training,Abierta,2021-10-09,/results?id=16380&show=711,711
259,20,518,"Pre Infanitl, Jin Debutantes y Libre",Jump Off,Abierta,2021-09-09,/results?id=16379&show=711,711
260,21,517,"Infantil Med, Intermedia y Libre",Speed,Abierta,2021-09-09,/results?id=16378&show=711,711
261,22,515.1,Cab Jov 6 Años y Cab Nov. 2 año,Art. 238.1.1,Abierta,2021-09-09,/results?id=16377&show=711,711
262,23,514,"Cab.Jov 7 Años, Juv B y Libre",Speed,Abierta,2021-09-09,/results?id=16376&show=711,711
263,24,513,Mini-Jumping,Training,Abierta,2021-09-09,/results?id=16375&show=711,711
264,25,512,Mini-Jumping,Training,Abierta,2021-09-09,/results?id=16374&show=711,711
265,26,511,Mini-Jumping,Training,Abierta,2021-09-09,/results?id=16373&show=711,711
266,0,46,$1000 Animo 5 Year Old Final,II.2b Immediate JO,,2021-09-17,/results?id=us_12055&show=us_420,420
267,1,45,$500 Animo 5 Year Old J/O,II.2b Immediate JO,,2021-09-17,/results?id=us_12054&show=us_420,420
268,2,0,Test Class,II.1 Speed,,2021-09-17,/results?id=us_12011&show=us_420,420
269,3,28,"$100,000 1.45m FEI Grand Prix",FEI Jump Off,Main Ring,2021-12-09,/results?id=us_12062&show=us_420,420
270,4,51,$2500 Animo Youngster Bowl,II.2b Immediate JO,Main Ring,2021-12-09,/results?id=us_12058&show=us_420,420
271,5,44,$5000 Horseflight 1.40m Jr/Am Final,II.2b Immediate JO,Main Ring,2021-12-09,/results?id=us_12053&show=us_420,420
272,6,35,$5000 NAL/WIHS 1.10m Ch/Ad FInal,II.2b Immediate JO,Ring 2,2021-12-09,/results?id=us_12044&show=us_420,420
273,7,32,1.0m Ch/Ad Final,II.2b Immediate JO,Ring 2,2021-12-09,/results?id=us_12041&show=us_420,420
274,8,16,$2500 Morning Star 1.25m Mini Prix,II.2b Immediate JO,Ring 2,2021-12-09,/results?id=us_12031&show=us_420,420
275,9,3,.85m Final,II.2b Immediate JO,Ring 2,2021-12-09,/results?id=us_12020&show=us_420,420
276,10,48,$1000 Animo 5/6 Year Old Final,II.2b Immediate JO,Ring 2,2021-11-09,/results?id=us_12057&show=us_420,420
277,11,43,$1000 Horseflight 1.40m Jr/Am Speed,II.1 Speed,Main Ring,2021-11-09,/results?id=us_12052&show=us_420,420
278,12,41,$5000 Alimend 1.30m Jr/Am Final,II.2b Immediate JO,Main Ring,2021-11-09,/results?id=us_12050&show=us_420,420
279,13,38,$5000 NAL 1.20m Jr/Am Final,II.2b Immediate JO,Main Ring,2021-11-09,/results?id=us_12047&show=us_420,420
280,14,34,$500 1.10m Ch/Ad Speed,II.1 Speed,Ring 2,2021-11-09,/results?id=us_12043&show=us_420,420
281,15,31,1.0m Ch/Ad Speed,II.1 Speed,Ring 2,2021-11-09,/results?id=us_12040&show=us_420,420
282,16,23,"$20,000 Restylane 1.35m National Prix",II.2b Immediate JO,Main Ring,2021-11-09,/results?id=us_12038&show=us_420,420
283,17,2,.85m Speed,II.1 Speed,Ring 2,2021-11-09,/results?id=us_12019&show=us_420,420
284,18,27,"$37,000 Retylane 1.45m FEI Welcome",FEI Jump Off,Main Ring,2021-10-09,/results?id=us_12061&show=us_420,420
285,19,40,$1000 Alimend 1.30m Jr/Am Speed,II.1 Speed,Main Ring,2021-10-09,/results?id=us_12049&show=us_420,420
286,20,37,$1000 1.20m Jr/Am Speed,II.1 Speed,Main Ring,2021-10-09,/results?id=us_12046&show=us_420,420
287,21,33,$500 1.10m Ch/Ad J/O,II.2b Immediate JO,Ring 2,2021-10-09,/results?id=us_12042&show=us_420,420
288,22,30,1.0m Ch/Ad J/O,II.2b Immediate JO,Ring 2,2021-10-09,/results?id=us_12039&show=us_420,420
289,23,22,$5000 Morning Star 1.35m Winning Round,II.2e Winning Round,Main Ring,2021-10-09,/results?id=us_12037&show=us_420,420
290,24,19,$500 ESI Footing 1.30m Power/Speed,II.2c Power and Speed,Ring 2,2021-10-09,/results?id=us_12034&show=us_420,420
291,25,15,$500 1.20m Power/Speed,II.2c Power and Speed,Ring 2,2021-10-09,/results?id=us_12030&show=us_420,420
292,26,1,.85m J/O,II.2b Immediate JO,Ring 2,2021-10-09,/results?id=us_12018&show=us_420,420
293,27,26,"$10,000 1.40m FEI Speed",FEI Speed,Main Ring,2021-09-09,/results?id=us_12060&show=us_420,420
294,28,47,$500 Animo 5/6 Year Old J/O (comb),II.2b Immediate JO,Ring 2,2021-09-09,/results?id=us_12056&show=us_420,420
295,29,42,$1000 Horseflight 1.40m Jr/Am Power/Speed (8:00),II.2c Power and Speed,Main Ring,2021-09-09,/results?id=us_12051&show=us_420,420
296,30,39,$1000 Alimend 1.30m Jr/Am Power/Speed (9:00),II.2d Power and Speed,Main Ring,2021-09-09,/results?id=us_12048&show=us_420,420
297,31,36,$1000 1.20m Jr/Am Power/Speed (10:45),II.2d Power and Speed,Main Ring,2021-09-09,/results?id=us_12045&show=us_420,420
298,32,21,$2500 JUMPR 1.35m J/O (1:00 PM),II.2b Immediate JO,Main Ring,2021-09-09,/results?id=us_12036&show=us_420,420
299,33,18,$500 ESI Footing 1.30m J/O,II.2b Immediate JO,Ring 2,2021-09-09,/results?id=us_12033&show=us_420,420
300,34,14,$500 1.20m J/O (8:30),II.2b Immediate JO,Ring 2,2021-09-09,/results?id=us_12029&show=us_420,420
301,35,12,1.15m Speed,II.1 Speed,Ring 2,2021-09-09,/results?id=us_12027&show=us_420,420
302,36,9,1.10m Speed,II.1 Speed,Ring 2,2021-09-09,/results?id=us_12024&show=us_420,420
303,37,6,eHorses 1.0m Speed,II.1 Speed,Ring 2,2021-09-09,/results?id=us_12022&show=us_420,420
304,38,100,FEI Jog,Hunter Model,Main Ring,2021-08-09,/results?id=us_12059&show=us_420,420
305,39,20,$2500 JUMPR 1.35m Speed,II.1 Speed,Main Ring,2021-08-09,/results?id=us_12035&show=us_420,420
306,40,17,$500 ESI Footing 1.30m Speed,II.1 Speed,Main Ring,2021-08-09,/results?id=us_12032&show=us_420,420
307,41,13,$500 1.20m Speed,II.1 Speed,Main Ring,2021-08-09,/results?id=us_12028&show=us_420,420
308,42,11,1.15m J/O,II.2b Immediate JO,Ring 2,2021-08-09,/results?id=us_12026&show=us_420,420
309,43,8,1.10m J/O,II.2b Immediate JO,Ring 2,2021-08-09,/results?id=us_12023&show=us_420,420
310,44,5,eHorses 1.0m J/O,II.2b Immediate JO,Ring 2,2021-08-09,/results?id=us_12021&show=us_420,420
311,45,10,1.10m Power/Speed,II.2c Power and Speed,,2021-08-17,/results?id=us_12025&show=us_420,420
312,0,22,Gran Premio Maspor Marine - 1.30m,Jump Off,Pista Principal,2021-11-09,/results?id=16355&show=702,702
313,1,20 y 21,Abierta 1.05m y Categoria Infantil,Jump Off,Pista Principal,2021-11-09,/results?id=16354&show=702,702
314,2,18 y 19,Abierta 0.85m y Categoria Pre Infantil,Jump Off,Pista Principal,2021-11-09,/results?id=16353&show=702,702
315,3,17,Abierta 0.65m - Copa Blue Luxury,Tiempo Ideal,Pista Principal,2021-11-09,/results?id=16352&show=702,702
316,4,16,Abierta 0.40m,Tiempo Ideal,,2021-11-09,/results?id=16351&show=702,702
317,5,15,Abierta 0.20m,Training,,2021-11-09,/results?id=16350&show=702,702
318,6,14,Abierta 0.65m - Copa Blue Luxury,Tiempo Ideal,Pista Principal,2021-09-09,/results?id=16349&show=702,702
319,7,12 y 13,Abierta 0.85m y Categoría Pre Infantil,Special Two Phases,Pista Principal,2021-09-09,/results?id=16348&show=702,702
320,8,10 y11,Abierta 1.05m y Categoría Infantil,Special Two Phases,Pista Principal,2021-09-09,/results?id=16347&show=702,702
321,9,9,Gran Premio Maspor Marine - 1.25m,Dos Recorridos Art. 273.3.3.2,Pista Principal,2021-09-09,/results?id=16346&show=702,702
322,10,6 y 7,Abierta 0.85m y Categoría Pre-Infantil,Tiempo Ideal,Pista Principal,2021-08-09,/results?id=16345&show=702,702
323,11,8,Abierta 0.65m - Copa Blue Luxury,Tiempo Ideal,Pista Principal,2021-08-09,/results?id=16344&show=702,702
324,12,4 y 5,Abierta 1.05m y Categoría Infantil,Speed,Pista Principal,2021-08-09,/results?id=16278&show=702,702
325,13,3,Gran Premio Maspor Marine - 1.25m - Dia 1,Table C,Pista Principal,2021-08-09,/results?id=16277&show=702,702
326,14,2,Abierta 0.40m,Tiempo Ideal,,2021-07-09,/results?id=16276&show=702,702
327,15,1,Abierta 0.20m,Training,,2021-07-09,/results?id=16275&show=702,702
328,0,22,Pre-Infantil,Art. 238.1.1,1,2021-05-09,/results?id=16343&show=706,706
329,1,18,Juvenil,238 2.2 / 245.3 Desempate Sucesivo,1,2021-05-09,/results?id=16342&show=706,706
330,2,22,Abierta 0.90 mt,Speed,1,2021-05-09,/results?id=16253&show=706,706
331,3,23,Abierta 0.80 mt,Tiempo Ideal,1,2021-05-09,/results?id=16252&show=706,706
332,4,24,Verticales 13 años y mayores,Tiempo Ideal,1,2021-05-09,/results?id=16251&show=706,706
333,5,24,Verticales Menores de 12 años,Tiempo Ideal,1,2021-05-09,/results?id=16250&show=706,706
334,6,21,Abierta 1.00,Speed,1,2021-05-09,/results?id=16249&show=706,706
335,7,20,Abierta 1.10,Speed,1,2021-05-09,/results?id=16248&show=706,706
336,8,19,Abierta 1.20 mt,Speed,1,2021-05-09,/results?id=16247&show=706,706
337,9,18,Abierta 1.30 mt,Speed,1,2021-05-09,/results?id=16246&show=706,706
338,10,15-17,FEI Children Gold Tour,Dos Recorridos Art. 273.3.3.2,3,2021-05-09,/results?id=16243&show=706,706
339,11,14-16,FEI Children Silver Tour,Dos Recorridos Art. 273.3.3.2,3,2021-05-09,/results?id=16242&show=706,706
340,12,13,Abierta 0.90 mt,Speed,1,2021-04-09,/results?id=16241&show=706,706
341,13,13,Pre-Infantil,Art. 238.1.1,1,2021-04-09,/results?id=16240&show=706,706
342,14,12,Abierta 0.80 mt,Tiempo Ideal,1,2021-04-09,/results?id=16239&show=706,706
343,15,11,Verticales 13 años y mayores,Tiempo Ideal,1,2021-04-09,/results?id=16238&show=706,706
344,16,11,Verticales Menores de 12 años,Tiempo Ideal,1,2021-04-09,/results?id=16237&show=706,706
345,17,10,Novicios 13 años y mayores,Tiempo Ideal,1,2021-04-09,/results?id=16236&show=706,706
346,18,10,Novicios Menores de 12 años,Tiempo Ideal,1,2021-04-09,/results?id=16235&show=706,706
347,19,9,Leadline,II Blue Ribbon,1,2021-04-09,/results?id=16234&show=706,706
348,20,8,Abierta 1.00 mt,Speed,1,2021-04-09,/results?id=16233&show=706,706
349,21,7,Abierta 1.10 mt,Speed,1,2021-04-09,/results?id=16232&show=706,706
350,22,6,Abierta 1.20 mts,Speed,1,2021-04-09,/results?id=16231&show=706,706
351,23,5,Abierta 1.30 mt,Speed,1,2021-04-09,/results?id=16230&show=706,706
352,24,5,Juvenil,Art. 238.1.1,1,2021-04-09,/results?id=16229&show=706,706
353,25,4-Feb,FEI Children Gold Tour,Dos Recorridos Art. 273.3.3.2,3,2021-04-09,/results?id=16226&show=706,706
354,26,3-Jan,FEI Children Silver Tour,Dos Recorridos Art. 273.3.3.2,3,2021-04-09,/results?id=16225&show=706,706
355,0,13,Nivel II Jinetes B Lecc.3,2019 USEF SECOND LEVEL TEST 3,Arena,2021-05-09,/results?id=16170&show=698,698
356,1,12,Nivel III Jinetes B Lecc.3,2019 USEF THIRD LEVEL TEST 3,Arena,2021-05-09,/results?id=16169&show=698,698
357,2,11,Infantiles Infantil 1,Infantil Leccion I F.E.D.E,Arena,2021-05-09,/results?id=16168&show=698,698
358,3,10,Nivel I Jinetes B Lecc.3,2019 USEF FIRST LEVEL TEST 3,Arena,2021-05-09,/results?id=16167&show=698,698
359,4,9,Jinetes Debutantes Entrenamiento 3,2019 USEF TRAINING LEVEL TEST 3,Arena,2021-05-09,/results?id=16166&show=698,698
360,5,8,Preinfantil Preinf. 3,PreInfantil Leccion 3 F.E.D.E,Arena,2021-05-09,/results?id=16165&show=698,698
361,6,7,Caballos Debutantes Entrenamiento 3,2019 USEF TRAINING LEVEL TEST 3,Arena,2021-05-09,/results?id=16163&show=698,698
362,7,6,Nivel I Jinetes A Lecc.3,2019 USEF FIRST LEVEL TEST 3,Arena,2021-05-09,/results?id=16162&show=698,698
363,8,5,Junior FEI Individual,FEI INDIVIDUAL COMPETITION TEST Juniors,Arena,2021-05-09,/results?id=16161&show=698,698
364,9,4,Nivel IV Lecc.3,2019 USEF FOURTH LEVEL TEST 3,Arena,2021-05-09,/results?id=16160&show=698,698
365,10,3,Nivel III Jinetes A Lecc.3,2019 USEF THIRD LEVEL TEST 3,Arena,2021-05-09,/results?id=16159&show=698,698
366,11,2,Nivell II Jinetes A Lecc. 3,2019 USEF SECOND LEVEL TEST 3,Arena,2021-05-09,/results?id=16158&show=698,698
367,12,1,Intermedia I,FEI Seniors Intermediate I,Arena,2021-05-09,/results?id=16157&show=698,698
368,13,13,Nivel II Jinetes B Lecc. 2,2nd Level T2,Arena,2021-04-09,/results?id=16156&show=698,698
369,14,12,Nivel III Jinetes B Lecc 2,3rd Level T2,Arena,2021-04-09,/results?id=16155&show=698,698
370,15,11,Infantiles Entrenamiento 3,2019 USEF TRAINING LEVEL TEST 3,Arena,2021-04-09,/results?id=16154&show=698,698
371,16,10,Nivel I Jinetes B Lecc. 2,1st Level T2,Arena,2021-04-09,/results?id=16153&show=698,698
372,17,9,Jinetes Debutantes Entrenamiento 2,Training T2,Arena,2021-04-09,/results?id=16152&show=698,698
373,18,8,Preinfantiles Lecc Preinf. 2,PreInfantil Leccion 2 F.E.D.E,Arena,2021-04-09,/results?id=16151&show=698,698
374,19,7,Caballos Debutantes Entrenamiento 2,Training T2,Arena,2021-04-09,/results?id=16150&show=698,698
375,20,6,Nivel I Jinetes A Lecc.2,1st Level T2,Arena,2021-04-09,/results?id=16149&show=698,698
376,21,5,Junior Fei Equipos,FEI Junior Team Competition Test,Arena,2021-04-09,/results?id=16148&show=698,698
377,22,4,Nivel IV Jinetes A Lecc. 2,4th Level T2,Arena,2021-04-09,/results?id=16147&show=698,698
378,23,3,Nivel III Jinetes A Lecc.2,3rd Level T2,Arena,2021-04-09,/results?id=16146&show=698,698
379,24,2,Nivel II Jinetes A Lecc. 2,2nd Level T2,Arena,2021-04-09,/results?id=16145&show=698,698
380,25,1,San Jorge,FEI Prix St. George,Arena,2021-04-09,/results?id=16144&show=698,698
381,0,3,A: Mayores / B: Menores 0.80,Tiempo Ideal,Techado,2021-04-09,/results?id=16224&show=708,708
382,1,13,A: Mayores / B: Menores 0.80 promo,Tiempo Ideal,Techado,2021-04-09,/results?id=16222&show=708,708
383,2,12,A: Mayores / B: Menores 0.70,Tiempo Ideal,Techado,2021-04-09,/results?id=16221&show=708,708
384,3,11,A: Mayores / B: Menores 0.60,Tiempo Ideal,Techado,2021-04-09,/results?id=16220&show=708,708
385,4,10,A: Jinetes 1.50,Jump Off,Techado,2021-04-09,/results?id=16219&show=708,708
386,5,9,A: Jinetes 1.40,Jump Off,Techado,2021-04-09,/results?id=16218&show=708,708
387,6,8,A: Jinetes 1.30,Jump Off,Techado,2021-04-09,/results?id=16217&show=708,708
388,7,7,A: Jinetes / B: CN 6 AÑOS 1.20,Speed,Techado,2021-04-09,/results?id=16216&show=708,708
389,8,6,A: Jinetes / B: Jinetes Primera 1.10,Jump Off,Techado,2021-04-09,/results?id=16215&show=708,708
390,9,5,A: Mayores / B: Menores / C: Jinetes Primera 1.00,Speed,Techado,2021-04-09,/results?id=16214&show=708,708
391,10,4,A: Mayores / B: Menores 0.90,Tiempo Ideal,Techado,2021-04-09,/results?id=16213&show=708,708
392,11,2,A: CN 5 AÑOS 1.10,Tiempo Ideal,Techado,2021-04-09,/results?id=16212&show=708,708
393,12,1,A: CN 4 AÑOS 1.00,Tiempo Ideal,Techado,2021-04-09,/results?id=16211&show=708,708
394,0,9,1.20 EQUIPOS PLATA / JC / C NOV A / INFANTIL / ABIERTA,Jump Off,SALTO,2021-05-09,/results?id=16208&show=703,703
395,1,8,1.45 GRAN PREMIO JINETES A,Jump Off,SALTO,2021-05-09,/results?id=16207&show=703,703
396,2,7,1.40 JUVENIL / ABIERTA,Jump Off,SALTO,2021-05-09,/results?id=16206&show=703,703
397,3,27,A) NIVEL IV / LIBRE,4th Level T2,ADIESTRAMIENTO,2021-05-09,/results?id=16205&show=703,703
398,4,26,A) NIVEL III / LIBRE,3rd Level T2,ADIESTRAMIENTO,2021-05-09,/results?id=16204&show=703,703
399,5,25,A) NIVEL II / LIBRE,2nd Level T2,ADIESTRAMIENTO,2021-05-09,/results?id=16203&show=703,703
400,6,24,NIVEL I / LIBRE,1st Level T2,ADIESTRAMIENTO,2021-05-09,/results?id=16202&show=703,703
401,7,23,INFANTIL,FEI Children Team Competition Test,ADIESTRAMIENTO,2021-05-09,/results?id=16201&show=703,703
402,8,22,INTRODUCTORIA MAYOR,2019 USD Introductory Level - Test A,ADIESTRAMIENTO,2021-05-09,/results?id=16200&show=703,703
403,9,21,INTRODUCTORIA MENOR,2019 USD Introductory Level - Test A,ADIESTRAMIENTO,2021-05-09,/results?id=16199&show=703,703
404,10,2O,PRE INFANTIL,Training T2,ADIESTRAMIENTO,2021-05-09,/results?id=16198&show=703,703
405,11,19,JINETES DEBUTANTES,Training T2,ADIESTRAMIENTO,2021-05-09,/results?id=16197&show=703,703
406,12,18,CABALLOS DEBUTANTES,Training T2,ADIESTRAMIENTO,2021-05-09,/results?id=16196&show=703,703
407,13,17,JUVENILES,FEI Junior Team Competition Test,ADIESTRAMIENTO,2021-05-09,/results?id=16195&show=703,703
408,14,16,SMALL TOUR,FEI Seniors Intermediate I,ADIESTRAMIENTO,2021-05-09,/results?id=16194&show=703,703
409,15,6,1.30 C7A / PJUV/ JB/ ABIERTA,Jump Off,SALTO,2021-04-09,/results?id=16193&show=703,703
410,16,5,1.40 JA,Speed,SALTO,2021-04-09,/results?id=16192&show=703,703
411,17,4,1.15 JC / CNOV A/ INF / ABIERTA,Speed,SALTO,2021-04-09,/results?id=16191&show=703,703
412,18,3B,1.10 JD / ABIERTA,Jump Off,SALTO,2021-04-09,/results?id=16190&show=703,703
413,19,3A,1.10 JINETES DEBUTANTES / PRE INFANTIL,Jump Off,SALTO,2021-04-09,/results?id=16189&show=703,703
414,20,3,1.10 CABALLOS NOVICIOS B,Jump Off,SALTO,2021-04-09,/results?id=16188&show=703,703
415,21,12,A) NIVEL IV/ LIBRE,4th Level T2,ADIESTRAMIENTO,2021-04-09,/results?id=16187&show=703,703
416,22,11,A)NIVEL III / LIBRE,3rd Level T2,ADIESTRAMIENTO,2021-04-09,/results?id=16186&show=703,703
417,23,10,A)NIVEL II /LIBRE,2nd Level T2,ADIESTRAMIENTO,2021-04-09,/results?id=16185&show=703,703
418,24,9,A) NIVEL I / LIBRE,1st Level T2,ADIESTRAMIENTO,2021-04-09,/results?id=16184&show=703,703
419,25,8,INFANTIL,FEI Children Team Competition Test,ADIESTRAMIENTO,2021-04-09,/results?id=16183&show=703,703
420,26,7,INTRODUCTORIA MAYOR,2019 USD Introductory Level - Test A,ADIESTRAMIENTO,2021-04-09,/results?id=16182&show=703,703
421,27,6,INTRODUCTORIA MENOR,2019 USD Introductory Level - Test A,ADIESTRAMIENTO,2021-04-09,/results?id=16181&show=703,703
422,28,5,PRE INFANTIL,Training T2,ADIESTRAMIENTO,2021-04-09,/results?id=16180&show=703,703
423,29,4,JINETES DEBUTANTES,Training T2,ADIESTRAMIENTO,2021-04-09,/results?id=16179&show=703,703
424,30,3,CABALLOS DEBUTANTES,Training T2,ADIESTRAMIENTO,2021-04-09,/results?id=16178&show=703,703
425,31,2,JUVENILES,FEI Junior Team Competition Test,ADIESTRAMIENTO,2021-04-09,/results?id=16177&show=703,703
426,32,1,SMALL TOUR,FEI Prix St. George,ADIESTRAMIENTO,2021-04-09,/results?id=16176&show=703,703
427,33,2B,JD/ABIERTA,Speed,SALTO,2021-03-09,/results?id=16175&show=703,703
428,34,2A,1.05 JINETES DEBUTANTES/ PRE INFANTIL,Speed,SALTO,2021-03-09,/results?id=16174&show=703,703
429,35,2,1.05 CAB NOVICIOS B,Speed,SALTO,2021-03-09,/results?id=16173&show=703,703
430,36,1,1.25 C7A/ JB / PRE JUV/ ABIERTA,Speed,SALTO,2021-03-09,/results?id=16172&show=703,703
431,37,0,SOLICITUD DE CUADRAS,Training,,2021-03-09,/results?id=16171&show=703,703
432,0,1204,Abierta 1.20,Speed,Bugambilias,2021-05-09,/results?id=15883&show=687,687
433,1,1104 A/L,Abierta 1.10© / Libre 1.10,Speed,Bugambilias,2021-05-09,/results?id=15882&show=687,687
434,2,1004 A/L,Abierta 1.00©/ Libre 1.00,Jump Off,Bugambilias,2021-05-09,/results?id=15881&show=687,687
435,3,904 A/L,Abierta .90©/ Libre .90,Special Two Phases,Bugambilias,2021-05-09,/results?id=15880&show=687,687
436,4,754,Abierta .75©,Tiempo Ideal 2 Recorridos,Indoor,2021-05-09,/results?id=15879&show=687,687
437,5,604,Abierta .60,Tiempo Ideal 2 Recorridos,Indoor,2021-05-09,/results?id=15878&show=687,687
438,6,1454,Gran Premio 1.45 ©,Jump Off,Derby,2021-05-09,/results?id=15862&show=687,687
439,7,1354,Libre 1.35,Desempate Limitado,Derby,2021-05-09,/results?id=15861&show=687,687
440,8,1254,Copa 1.25,Desempate Limitado,Derby,2021-05-09,/results?id=15860&show=687,687
441,9,603,Abierta .60,Tiempo Ideal 2 Recorridos,Indoor,2021-04-09,/results?id=15877&show=687,687
442,10,753,Abierta .75 ©,Tiempo Ideal 2 Recorridos,Indoor,2021-04-09,/results?id=15876&show=687,687
443,11,903 A/L,Abierta .90© / Libre .90,Two Phases,Bugambilias,2021-04-09,/results?id=15875&show=687,687
444,12,1003 A/L,Abierta 1.00 © / Libre 1.00,Special Two Phases,Bugambilias,2021-04-09,/results?id=15874&show=687,687
445,13,1103 L/A,Libre / Abierta 1.10,Speed,Bugambilias,2021-04-09,/results?id=15873&show=687,687
446,14,1203L,Libre 1.20,Speed,Bugambilias,2021-04-09,/results?id=15872&show=687,687
447,15,1403,Clásico 1.40 ©,Jump Off,Derby,2021-04-09,/results?id=15859&show=687,687
448,16,1203,Copa 1.20 ©,Desempate Limitado,Derby,2021-04-09,/results?id=15858&show=687,687
449,17,1303,Libre 1.30 ©,Speed,Derby,2021-04-09,/results?id=15857&show=687,687
450,18,752,Abierta .75,Tiempo Ideal 2 Recorridos,Bugambilias,2021-03-09,/results?id=15871&show=687,687
451,19,902 A/L,Abierta / Libre .90,Special Two Phases,Bugambilias,2021-03-09,/results?id=15870&show=687,687
452,20,1002 A/L,Abierta / Libre 1.00,Jump Off,Bugambilias,2021-03-09,/results?id=15869&show=687,687
453,21,1102L,Libre 1.10,Speed,Bugambilias,2021-03-09,/results?id=15868&show=687,687
454,22,1102,Abierta 1.10 ©,Desempate Limitado,Derby,2021-03-09,/results?id=15856&show=687,687
455,23,1202,Libre 1.20,Speed,Derby,2021-03-09,/results?id=15855&show=687,687
456,24,1252,Libre 1.25,Speed,Derby,2021-03-09,/results?id=15854&show=687,687
457,25,1302,Libre 1.30,Jump Off,Derby,2021-03-09,/results?id=15853&show=687,687
458,26,1352,Libre 1.35,Jump Off,Derby,2021-03-09,/results?id=15852&show=687,687
459,27,1402,Libre 1.40,Special Two Phases,Derby,2021-03-09,/results?id=15851&show=687,687
460,28,751,Abierta .75,Tiempo Ideal 2 Recorridos,Bugambilias,2021-02-09,/results?id=15867&show=687,687
461,29,901,Libre .90,Two Phases,Bugambilias,2021-02-09,/results?id=15866&show=687,687
462,30,1001,Libre 1.00,Special Two Phases,Bugambilias,2021-02-09,/results?id=15865&show=687,687
463,31,1101,Libre 1.10,Desempate Limitado,Bugambilias,2021-02-09,/results?id=15864&show=687,687
464,32,1151,Libre 1.15,Desempate Limitado,Bugambilias,2021-02-09,/results?id=15863&show=687,687
465,33,1201,Abierta 1.20 ©,Special Two Phases,Derby,2021-02-09,/results?id=15850&show=687,687
466,34,1251,Libre 1.25,Special Two Phases,Derby,2021-02-09,/results?id=15849&show=687,687
467,35,1301,Libre 1.30 ©,Speed,Derby,2021-02-09,/results?id=15848&show=687,687
468,36,1351,Libre 1.35,Speed,Derby,2021-02-09,/results?id=15847&show=687,687
469,37,1401,Libre 1.40,Speed,Derby,2021-02-09,/results?id=15846&show=687,687
470,0,4,A: Mayores / B: Menores 0.90 Promo,Tiempo Ideal,Arena,2021-08-28,/results?id=16032&show=696,696
471,1,3,A: Mayores / B: Menores 0.80,Tiempo Ideal,Arena,2021-08-28,/results?id=16031&show=696,696
472,2,2,A: Mayores / B: Menores 0.70,Tiempo Ideal,Arena,2021-08-28,/results?id=16030&show=696,696
473,3,1,A: Mayores / B: Menores 0.60,Tiempo Ideal,Arena,2021-08-28,/results?id=16029&show=696,696
474,4,9,A: Jinetes 1.50,Jump Off,Arena,2021-08-28,/results?id=16028&show=696,696
475,5,8,A: Jinetes 1.40,Jump Off,Arena,2021-08-28,/results?id=16027&show=696,696
476,6,7,A: Jinetes 1.30,Jump Off,Arena,2021-08-28,/results?id=16026&show=696,696
477,7,6,A: Jinetes / B: CN 6 AÑOS 1.20,Jump Off,Arena,2021-08-28,/results?id=16025&show=696,696
478,8,5,A: Jinetes / B: Jinetes Primera 1.10,Speed,Arena,2021-08-28,/results?id=16024&show=696,696
479,9,4,A: Mayores / B: Menores / C: Jinetes Primera 1.00,Speed,Arena,2021-08-28,/results?id=16023&show=696,696
480,10,3,A: Mayores / B: Menores 0.90,Tiempo Ideal,Arena,2021-08-28,/results?id=16022&show=696,696
481,11,2,A: CN 5 AÑOS 1.10,Tiempo Ideal,Arena,2021-08-28,/results?id=16021&show=696,696
482,12,1,A: CN 4 AÑOS 1.00,Tiempo Ideal,Arena,2021-08-28,/results?id=16020&show=696,696
483,0,22,Jinete Juvenil 1.35,Jump Off,CEM,2021-08-29,/results?id=16051&show=694,694
484,1,21,Juvenil A/ Adulto B / Amplia 1.30,Jump Off,CEM,2021-08-29,/results?id=16050&show=694,694
